0.000000	0.000000	
0.473047	0.473047	
0.830206	0.830206	
1.049160	1.049160	
1.445185	1.445185	
1.610023	1.610023	
1.810263	1.810263	
2.318446	2.318446	
2.670000	2.670000	
2.971615	2.971615	
3.139426	3.139426	
3.419112	3.419112	
3.638200	3.638200	
3.817665	3.817665	
4.039083	4.039083	
4.316438	4.316438	
5.400000	5.400000	
6.031894	6.031894	
6.188052	6.188052	
6.454913	6.454913	
6.849976	6.849976	
7.043425	7.043425	
7.311728	7.311728	
7.703018	7.703018	
8.100000	8.100000	
8.369569	8.369569	
8.874586	8.874586	
9.266833	9.266833	
9.581857	9.581857	
9.764497	9.764497	
10.111390	10.111390	
10.254805	10.254805	
11.563911	11.563911	
11.916870	11.916870	
12.445111	12.445111	
12.833136	12.833136	
12.995565	12.995565	
13.167834	13.167834	
13.689491	13.689491	
14.042399	14.042399	
14.210000	14.210000	
14.494727	14.494727	
14.903153	14.903153	
15.446742	15.446742	
15.611288	15.611288	
15.764081	15.764081	
16.113740	16.113740	
16.257718	16.257718	
17.500038	17.500038	
17.826780	17.826780	
18.035401	18.035401	
18.305726	18.305726	
18.517285	18.517285	
18.708276	18.708276	
18.984478	18.984478	
19.466362	19.466362	
20.040000	20.040000	
20.531882	20.531882	
20.885092	20.885092	
21.396208	21.396208	
21.634764	21.634764	
21.827228	21.827228	
22.139670	22.139670	
22.318315	22.318315	
23.510000	23.510000	
23.915516	23.915516	
24.240455	24.240455	
24.560395	24.560395	
24.715366	24.715366	
24.872836	24.872836	
25.377742	25.377742	
25.730176	25.730176	
26.200000	26.200000	
26.432544	26.432544	
26.764982	26.764982	
26.932450	26.932450	
27.082422	27.082422	
27.257389	27.257389	
27.659814	27.659814	
27.817284	27.817284	
29.120000	29.120000	
29.469474	29.469474	
29.626945	29.626945	
29.968802	29.968802	
30.100628	30.100628	
30.259231	30.259231	
30.582617	30.582617	
30.886416	30.886416	
31.420000	31.420000	
31.737105	31.737105	
31.908067	31.908067	
32.217034	32.217034	
32.398295	32.398295	
32.577581	32.577581	
32.849173	32.849173	
33.053310	33.053310	
34.280000	34.280000	
34.654459	34.654459	
34.911069	34.911069	
35.289167	35.289167	
35.598036	35.598036	
35.798623	35.798623	
36.041813	36.041813	
36.474940	36.474940	
36.740000	36.740000	
37.131730	37.131730	
37.476101	37.476101	
37.748169	37.748169	
37.943997	37.943997	
38.117444	38.117444	
38.334253	38.334253	
38.605615	38.605615	
39.770000	39.770000	
40.238385	40.238385	
40.435611	40.435611	
40.729352	40.729352	
41.069253	41.069253	
41.242701	41.242701	
41.547632	41.547632	
41.753251	41.753251	
42.363569	42.363569	
42.591114	42.591114	
42.765960	42.765960	
43.063898	43.063898	
43.261124	43.261124	
43.449958	43.449958	
43.808043	43.808043	
43.974496	43.974496	
45.200000	45.200000	
45.426611	45.426611	
45.778101	45.778101	
46.131761	46.131761	
46.602584	46.602584	
46.769651	46.769651	
47.129820	47.129820	
47.351128	47.351128	
47.725891	47.725891	
48.089076	48.089076	
48.273500	48.273500	
48.713948	48.713948	
49.173923	49.173923	
49.347498	49.347498	
49.729364	49.729364	
49.933315	49.933315	
51.160000	51.160000	
51.376161	51.376161	
51.686427	51.686427	
51.838306	51.838306	
51.988015	51.988015	
52.183287	52.183287	
52.508741	52.508741	
52.862401	52.862401	
53.190000	53.190000	
53.352752	53.352752	
53.680375	53.680375	
54.018847	54.018847	
54.355150	54.355150	
54.502689	54.502689	
54.728337	54.728337	
54.995209	54.995209	
56.170000	56.170000	
56.503146	56.503146	
56.806903	56.806903	
57.132357	57.132357	
57.479508	57.479508	
57.646574	57.646574	
57.939483	57.939483	
58.280125	58.280125	
58.580000	58.580000	
58.896317	58.896317	
59.121965	59.121965	
59.458268	59.458268	
59.803249	59.803249	
59.965976	59.965976	
60.284921	60.284921	
60.473684	60.473684	
61.760000	61.760000	
62.077087	62.077087	
62.261511	62.261511	
62.589135	62.589135	
62.916759	62.916759	
63.081655	63.081655	
63.398430	63.398430	
63.715206	63.715206	
64.215134	64.215134	
64.472429	64.472429	
64.760998	64.760998	
65.058246	65.058246	
65.335966	65.335966	
65.505202	65.505202	
65.819808	65.819808	
66.054135	66.054135	
67.320000	67.320000	
67.594617	67.594617	
68.111004	68.111004	
68.382215	68.382215	
68.794457	68.794457	
69.117005	69.117005	
69.421195	69.421195	
69.727708	69.727708	
70.100000	70.100000	
70.437483	70.437483	
70.588418	70.588418	
70.992457	70.992457	
71.363987	71.363987	
71.589227	71.589227	
71.849298	71.849298	
72.074538	72.074538	
73.240000	73.240000	
73.502608	73.502608	
73.816086	73.816086	
74.080801	74.080801	
74.343195	74.343195	
74.512705	74.512705	
74.751878	74.751878	
75.197714	75.197714	
75.360259	75.360259	
75.520481	75.520481	
75.782874	75.782874	
76.170659	76.170659	
76.493426	76.493426	
76.632750	76.632750	
76.975012	76.975012	
77.130868	77.130868	
78.360000	78.360000	
78.743458	78.743458	
79.063775	79.063775	
79.346438	79.346438	
79.696299	79.696299	
79.864269	79.864269	
80.089302	80.089302	
80.547476	80.547476	
81.080000	81.080000	
81.587492	81.587492	
81.938218	81.938218	
82.414638	82.414638	
82.761310	82.761310	
82.996479	82.996479	
83.316796	83.316796	
83.485064	83.485064	
84.640000	84.640000	
84.859587	84.859587	
85.205571	85.205571	
85.358993	85.358993	
85.587562	85.587562	
86.012169	86.012169	
86.370677	86.370677	
86.660301	86.660301	
87.020000	87.020000	
87.356965	87.356965	
87.554223	87.554223	
87.856371	87.856371	
88.006663	88.006663	
88.214879	88.214879	
