0.0	0.0	विश्
0.553	0.553	वं
0.9101875	0.9101875	विष्
1.169125	1.169125	णुर्
1.565125	1.565125	व
1.73	1.73	षट्
1.93025	1.93025	का
2.4384375	2.4384375	रो
2.72	2.72	भू
3.1015625	3.1015625	त
3.229375	3.229375	भव्
3.5090625	3.5090625	य
3.7281875	3.7281875	भ
3.907625	3.907625	वत्
4.1290625	4.1290625	प्र
4.3664375	4.3664375	भुः
5.68	5.68	भू
5.991875	5.991875	त
6.148	6.148	कृद्
6.414875	6.414875	भू
6.8099375	6.8099375	त
6.963375	6.963375	भृद्
7.2316875	7.2316875	भा
7.623	7.623	वो
7.98	7.98	भू
8.2895625	8.2895625	तात्
8.7945625	8.7945625	मा
9.1868125	9.1868125	भू
9.5018125	9.5018125	त
9.6444375	9.6444375	भा
9.991375	9.991375	व
10.13475	10.13475	नः
11.52	11.52	पू
11.7529375	11.7529375	तात्
12.2811875	12.2811875	मा
12.7091875	12.7091875	प
12.871625	12.871625	र
13.003875	13.003875	मात्
13.6055625	13.6055625	मा
14.0784375	14.0784375	च
14.21	14.21	मुक्
14.4546875	14.4546875	ता
14.863125	14.863125	नां
15.3266875	15.3266875	प
15.45125	15.45125	र
15.6040625	15.6040625	मा
15.9536875	15.9536875	ग
16.1376875	16.1376875	तिः
17.56	17.56	अव्
17.7666875	17.7666875	य
17.9753125	17.9753125	यः
18.2856875	18.2856875	पु
18.4571875	18.4571875	रु
18.6481875	18.6481875	षः
18.9244375	18.9244375	साक्
19.4463125	19.4463125	षी
20.04	20.04	क्षेत्
20.451875	20.451875	रज्
20.7650625	20.7650625	ञोक्
21.3561875	21.3561875	ष
21.55475	21.55475	र
21.6671875	21.6671875	ए
21.979625	21.979625	व
22.1583125	22.1583125	च
23.8	23.8	यो
24.2055	24.2055	गो
24.5304375	24.5304375	यो
24.850375	24.850375	ग
25.0053125	25.0053125	वि
25.1228125	25.1228125	दां
25.5876875	25.5876875	ने
25.940125	25.940125	ता
26.48	26.48	प्र
26.6325	26.6325	धा
26.9649375	26.9649375	न
27.1324375	27.1324375	पु
27.282375	27.282375	रु
27.457375	27.457375	षेश्
27.8998125	27.8998125	व
28.05725	28.05725	रः
29.6	29.6	ना
29.9494375	29.9494375	र
30.0669375	30.0669375	सिं
30.40875	30.40875	ह
30.540625	30.540625	व
30.6991875	30.6991875	पुःश्
31.0225625	31.0225625	री
31.286375	31.286375	मान्
32.08	32.08	के
32.4370625	32.4370625	श
32.6080625	32.6080625	वः
32.917	32.917	पु
33.25825	33.25825	रु
33.4375625	33.4375625	षोत्
33.749125	33.749125	त
33.95325	33.95325	मः
35.6	35.6	सर्
35.8944375	35.8944375	वः
36.1110625	36.1110625	शर्
36.529125	36.529125	वः
36.838	36.838	शि
36.9985625	36.9985625	वःस्
37.2418125	37.2418125	था
37.6749375	37.6749375	णुर्
38.04	38.04	भू
38.3116875	38.3116875	ता
38.6560625	38.6560625	दिर्
38.928125	38.928125	नि
39.1239375	39.1239375	धि
39.2574375	39.2574375	रव्
39.47425	39.47425	य
39.7055625	39.7055625	यः
41.04	41.04	सम्
41.388375	41.388375	भ
41.5855625	41.5855625	वो
41.8793125	41.8793125	भा
42.17925	42.17925	व
42.3526875	42.3526875	नो
