0.0	0.0	विश्
0.793	0.793	वं
1.1501875	1.1501875	विष्
1.409125	1.409125	णुर्
1.765125	1.765125	व
1.93	1.93	षट्
2.13025	2.13025	का
2.5584375	2.5584375	रो
2.82	2.82	भू
3.1615625	3.1615625	त
3.329375	3.329375	भव्
3.5690625	3.5690625	य
3.7881875	3.7881875	भ
3.967625	3.967625	वत्
4.1490625	4.1490625	प्र
4.3864375	4.3864375	भुः
5.24	5.24	भू
5.511875	5.511875	त
5.668	5.668	कृद्
5.934875	5.934875	भू
6.2899375	6.2899375	त
6.403375	6.403375	भृद्
6.6716875	6.6716875	भा
6.983	6.983	वो
7.28	7.28	भू
7.5895625	7.5895625	तात्
7.9745625	7.9745625	मा
8.3268125	8.3268125	भू
8.4018125	8.4018125	त
8.5844375	8.5844375	भा
8.811375	8.811375	व
8.87475	8.87475	नः
10.12	10.12	पू
10.3529375	10.3529375	तात्
10.7211875	10.7211875	मा
11.1091875	11.1091875	प
11.271625	11.271625	र
11.403875	11.403875	मात्
11.8455625	11.8455625	मा
12.1584375	12.1584375	च
12.33	12.33	मुक्
12.5346875	12.5346875	ता
12.903125	12.903125	नां
13.2466875	13.2466875	प
13.29125	13.29125	र
13.3640625	13.3640625	मा
13.5136875	13.5136875	ग
13.5776875	13.5776875	तिः
14.88	14.88	अव्
15.0466875	15.0466875	य
15.2553125	15.2553125	यः
15.4856875	15.4856875	पु
15.6971875	15.6971875	रु
15.8481875	15.8481875	षः
16.1244375	16.1244375	साक्
16.4863125	16.4863125	षी
16.96	16.96	क्षेत्
17.331875	17.331875	रज्
17.6850625	17.6850625	ञोक्
17.9561875	17.9561875	ष
18.19475	18.19475	र
18.3871875	18.3871875	ए
18.699625	18.699625	व
18.8783125	18.8783125	च
19.76	19.76	यो
20.1255	20.1255	गो
20.4504375	20.4504375	यो
20.770375	20.770375	ग
20.9253125	20.9253125	वि
21.0428125	21.0428125	दां
21.4276875	21.4276875	ने
21.780125	21.780125	ता
22.04	22.04	प्र
22.2725	22.2725	धा
22.5649375	22.5649375	न
22.7324375	22.7324375	पु
22.842375	22.842375	रु
23.017375	23.017375	षेश्
23.3398125	23.3398125	व
23.45725	23.45725	रः
24.36	24.36	ना
24.6694375	24.6694375	र
24.8269375	24.8269375	सिं
25.16875	25.16875	ह
25.300625	25.300625	व
25.4591875	25.4591875	पुःश्
25.7425625	25.7425625	री
26.006375	26.006375	मान्
26.48	26.48	के
26.7570625	26.7570625	श
26.8880625	26.8880625	वः
27.157	27.157	पु
27.33825	27.33825	रु
27.5175625	27.5175625	षोत्
27.709125	27.709125	त
27.91325	27.91325	मः
28.72	28.72	सर्
29.0944375	29.0944375	वः
29.3510625	29.3510625	शर्
29.649125	29.649125	वः
29.918	29.918	शि
30.0385625	30.0385625	वःस्
30.2818125	30.2818125	था
30.6349375	30.6349375	णुर्
30.92	30.92	भू
31.1516875	31.1516875	ता
31.4560625	31.4560625	दिर्
31.688125	31.688125	नि
31.8839375	31.8839375	धि
32.0574375	32.0574375	रव्
32.23425	32.23425	य
32.4655625	32.4655625	यः
33.36	33.36	सम्
33.668375	33.668375	भ
33.8655625	33.8655625	वो
34.1193125	34.1193125	भा
34.41925	34.41925	व
34.5926875	34.5926875	नो
34.857625	34.857625	भर्
35.06325	35.06325	ता
35.48	35.48	प्र
35.6275	35.6275	भ
35.802375	35.802375	वः
36.0603125	36.0603125	प्र
36.2575	36.2575	भु
36.366375	36.366375	रीश्
36.6844375	36.6844375	व
36.810875	36.810875	रः
37.72	37.72	स्व
37.9065625	37.9065625	यम्
38.1380625	38.1380625	भूः
38.49175	38.49175	शम्
38.8825625	38.8825625	भु
38.969625	38.969625	रा
39.3298125	39.3298125	दित्
39.511125	39.511125	यः
39.88	39.88	पुष्
40.163125	40.163125	क
40.3075625	40.3075625	राक्
40.628	40.628	षो
41.008	41.008	म
41.1015625	41.1015625	हास्
41.4034375	41.4034375	व
41.447375	41.447375	नः
42.56	42.56	अ
42.696125	42.696125	ना
42.966375	42.966375	दि
43.11825	43.11825	नि
43.268	43.268	ध
43.42325	43.42325	नो
43.7086875	43.7086875	धा
44.062375	44.062375	ता
44.28	44.28	वि
44.44275	44.44275	धा
44.730375	44.730375	ता
45.0288125	45.0288125	धा
45.325125	45.325125	तु
45.4726875	45.4726875	रुत्
45.6983125	45.6983125	त
45.9251875	45.9251875	मः
46.86	46.86	अ
46.993125	46.993125	प्र
47.256875	47.256875	मे
47.4623125	47.4623125	यो
47.8095	47.8095	हृ
47.9765625	47.9765625	षी
48.2694375	48.2694375	के
48.5700625	48.5700625	शः
48.86	48.86	पद्
49.0963125	49.0963125	म
49.3219375	49.3219375	ना
49.61825	49.61825	भो
49.8831875	49.8831875	म
50.0459375	50.0459375	र
50.324875	50.324875	प्र
50.433625	50.433625	भुः
51.32	51.32	विश्
51.5570625	51.5570625	व
51.7415	51.7415	कर्
52.069125	52.069125	मा
52.35675	52.35675	म
52.481625	52.481625	नुस्त्
52.798375	52.798375	वष्
53.0751875	53.0751875	टा
53.32	53.32	स्थ
53.57725	53.57725	विष्
53.8258125	53.8258125	ठःस्
54.0430625	54.0430625	थ
54.3208125	54.3208125	वि
54.4100625	54.4100625	रोध्
54.644625	54.644625	रु
54.839	54.839	वः
55.84	55.84	अग्
56.0345625	56.0345625	राह्
56.431	56.431	यः
56.7021875	56.7021875	शाश्
56.9944375	56.9944375	व
57.277	57.277	तः
57.5411875	57.5411875	कृष्
57.8076875	57.8076875	णो
58.14	58.14	लो
58.4374375	58.4374375	हि
58.548375	58.548375	ताक्
58.7924375	58.7924375	षः
59.1239375	59.1239375	प्र
59.3491875	59.3491875	तर्
59.52925	59.52925	द
59.7545	59.7545	नः
60.6	60.6	प्र
60.7425625	60.7425625	भू
60.9760625	60.9760625	तस्त्
61.20075	61.20075	रि
61.4631875	61.4631875	क
61.5926875	61.5926875	कुब्
61.751875	61.751875	धा
62.1576875	62.1576875	म
62.32	62.32	प
62.4401875	62.4401875	वित्
62.6225625	62.6225625	रं
62.930375	62.930375	मङ्
63.213125	63.213125	ग
63.3124375	63.3124375	लं
63.61475	63.61475	प
63.7705625	63.7705625	रम्
64.8799375	64.8799375	ई
65.263375	65.263375	शा
65.4636875	65.4636875	नःप्
65.666375	65.666375	रा
65.9761875	65.9761875	ण
66.1041875	66.1041875	दःप्
66.3291875	66.3291875	रा
66.747375	66.747375	णो
67.16	67.16	ज्येष्
67.6274375	67.6274375	ठःश्
67.9781875	67.9781875	रेष्
68.294625	68.294625	ठः
68.56125	68.56125	प्र
68.7964375	68.7964375	जा
69.03675	69.03675	प
69.2050625	69.2050625	तिः
70.04	70.04	हि
70.2195625	70.2195625	रण्
70.5255625	70.5255625	य
70.6789375	70.6789375	गर्
70.8275	70.8275	भो
71.172125	71.172125	भू
71.450625	71.450625	गर्
71.70025	71.70025	भो
71.96	71.96	मा
72.2569375	72.2569375	ध
72.4541875	72.4541875	वो
72.6763125	72.6763125	म
72.826625	72.826625	धु
73.034875	73.034875	सू
73.266375	73.266375	द
73.4245	73.4245	नः
74.4	74.4	ईश्
74.7758125	74.7758125	व
74.91275	74.91275	रो
75.198375	75.198375	वि
75.3931875	75.3931875	क्र
75.5911875	75.5911875	मी
75.90425	75.90425	धन्
76.1875	76.1875	वी
76.44	76.44	मे
76.7775625	76.7775625	धा
77.1329375	77.1329375	वी
77.413875	77.413875	वि
77.5899375	77.5899375	क्र
77.791	77.791	मः
78.0994375	78.0994375	क्र
78.1523125	78.1523125	मः
79.12	79.12	अ
79.21225	79.21225	नुत्
79.428125	79.428125	त
79.6229375	79.6229375	मो
79.897625	79.897625	दु
80.012625	80.012625	रा
80.3273125	80.3273125	धर्
80.575375	80.575375	षः
80.96	80.96	कृ
81.027625	81.027625	तज्
81.2459375	81.2459375	ञः
81.533875	81.533875	कृ
81.731125	81.731125	ति
81.8798125	81.8798125	रात्
82.1585	82.1585	म
82.3595625	82.3595625	वान्
83.76	83.76	सु
83.90975	83.90975	रे
84.2456875	84.2456875	शः
84.4158125	84.4158125	श
84.6116875	84.6116875	र
84.78125	84.78125	णं
85.0619375	85.0619375	शर्
85.26425	85.26425	म
85.48	85.48	विश्
85.7508125	85.7508125	व
85.880375	85.880375	रे
86.191875	86.191875	ताः
86.497375	86.497375	प्र
86.71675	86.71675	जा
86.9684375	86.9684375	भ
86.9688125	86.9688125	वः
88.0	88.0	अ
88.12875	88.12875	हः
88.316	88.316	सं
88.6156875	88.6156875	वत्
88.835	88.835	स
88.9964375	88.9964375	रोव्
89.330375	89.330375	या
89.6939375	89.6939375	लः
89.92	89.92	प्रत्
90.2276875	90.2276875	य
90.4433125	90.4433125	यः
90.6084375	90.6084375	सर्
90.8473125	90.8473125	व
91.09425	91.09425	दर्
91.2299375	91.2299375	श
91.45425	91.45425	नः
92.32	92.32	अ
92.427	92.427	जः
92.665125	92.665125	सर्
92.949	92.949	वेश्
93.2935625	93.2935625	व
93.4670625	93.4670625	रः
93.72175	93.72175	सिद्
93.895875	93.895875	धः
94.22	94.22	सिद्
94.468875	94.468875	धिः
94.75575	94.75575	सर्
95.0405	95.0405	वा
95.3724375	95.3724375	दि
95.50475	95.50475	रच्
95.66475	95.66475	यु
95.8794375	95.8794375	तः
96.68	96.68	वृ
96.9119375	96.9119375	षा
97.1891875	97.1891875	क
97.3425625	97.3425625	पि
97.485375	97.485375	र
97.6378125	97.6378125	मे
97.9565625	97.9565625	यात्
98.4126875	98.4126875	मा
98.68	98.68	सर्
98.9336875	98.9336875	व
99.1748125	99.1748125	यो
99.4935625	99.4935625	ग
99.6559375	99.6559375	वि
99.8138125	99.8138125	निः
100.082	100.082	सृ
100.2089375	100.2089375	तः
100.96	100.96	व
101.1673125	101.1673125	सुर्
101.335375	101.335375	व
101.5449375	101.5449375	सु
101.6893125	101.6893125	म
101.8056875	101.8056875	नाः
102.1255625	102.1255625	सत्
102.431375	102.431375	यः
102.78	102.78	स
102.959875	102.959875	मात्
103.352875	103.352875	मा
103.739875	103.739875	सम्
103.9094375	103.9094375	मि
104.138	104.138	तः
104.3595625	104.3595625	स
104.558625	104.558625	मः
105.48	105.48	अ
105.5109375	105.5109375	मो
105.825125	105.825125	घः
106.1159375	106.1159375	पुण्
106.39375	106.39375	ड
106.548625	106.548625	री
106.8529375	106.8529375	काक्
107.150875	107.150875	षो
107.6	107.6	वृ
107.754875	107.754875	ष
107.9533125	107.9533125	कर्
108.100375	108.100375	मा
108.1893125	108.1893125	वृ
108.295125	108.295125	षा
108.4749375	108.4749375	कृ
108.5618125	108.5618125	तिः
109.9	109.9	रुद्
110.093625	110.093625	रो
110.526625	110.526625	ब
110.6655	110.6655	हु
110.8324375	110.8324375	शि
110.98725	110.98725	रा
111.269	111.269	बभ्
111.4335	111.4335	रुर्
111.84	111.84	विश्
112.1334375	112.1334375	व
112.316875	112.316875	यो
112.546625	112.546625	निः
112.8163125	112.8163125	शु
112.99825	112.99825	चि
113.2033125	113.2033125	श्र
113.4634375	113.4634375	वाः
114.96	114.96	अ
115.007	115.007	मृ
115.1723125	115.1723125	तः
115.3795625	115.3795625	शाश्
115.776125	115.776125	व
115.9656875	115.9656875	तस्
116.1516875	116.1516875	था
116.556	116.556	णुर्
116.8	116.8	व
116.94875	116.94875	रा
117.2319375	117.2319375	रो
117.511375	117.511375	हो
117.82225	117.82225	म
117.9490625	117.9490625	हा
118.2615	118.2615	त
118.432875	118.432875	पाः
119.88	119.88	सर्
120.193625	120.193625	व
120.39325	120.39325	गः
120.655625	120.655625	सर्
120.8576875	120.8576875	व
121.071	121.071	विद्
121.3039375	121.3039375	भा
121.6319375	121.6319375	नुर्
121.88	121.88	विष्
122.145875	122.145875	वक्
122.3384375	122.3384375	से
122.733125	122.733125	नो
123.0668125	123.0668125	ज
123.223	123.223	नार्
123.4800625	123.4800625	द
123.51625	123.51625	नः
124.56	124.56	वे
124.852	124.852	दो
125.141125	125.141125	वे
125.4165625	125.4165625	द
125.5879375	125.5879375	वि
125.75325	125.75325	दव्
125.9255625	125.9255625	यङ्
126.2929375	126.2929375	गो
126.56	126.56	वे
126.8799375	126.8799375	दाङ्
127.37625	127.37625	गो
127.682625	127.682625	वे
127.9701875	127.9701875	द
128.1506875	128.1506875	वित्
128.4064375	128.4064375	क
128.4314375	128.4314375	विः
129.4799375	129.4799375	लो
129.790125	129.790125	काध्
130.1918125	130.1918125	यक्
130.3756875	130.3756875	षः
130.7973125	130.7973125	सु
130.8765625	130.8765625	राध्
131.2424375	131.2424375	यक्
131.5279375	131.5279375	षो
131.92	131.92	धर्
132.2105625	132.2105625	माध्
132.581375	132.581375	यक्
132.8265	132.8265	षः
133.1338125	133.1338125	कृ
133.3334375	133.3334375	ता
133.591625	133.591625	कृ
133.74325	133.74325	तः
134.52	134.52	च
134.7363125	134.7363125	तु
134.91775	134.91775	रात्
135.285125	135.285125	मा
135.6425	135.6425	च
135.7744375	135.7744375	तुर्व्
136.0280625	136.0280625	यू
136.349	136.349	ह
136.64	136.64	श्च
136.82975	136.82975	तुर्
137.0339375	137.0339375	दंष्ट्
137.369875	137.369875	रश्
137.6771875	137.6771875	च
137.8849375	137.8849375	तुर्
138.037	138.037	भु
138.2841875	138.2841875	जः
139.24	139.24	भ्रा
139.52075	139.52075	जिष्
139.75975	139.75975	णुर्
140.0428125	140.0428125	भो
140.3495625	140.3495625	ज
140.5224375	140.5224375	नं
140.7881875	140.7881875	भोक्
141.00525	141.00525	ता
141.4	141.4	स
141.57875	141.57875	हिष्
141.855375	141.855375	णुर्
142.1459375	142.1459375	ज
142.36225	142.36225	ग
142.469375	142.469375	दा
142.7954375	142.7954375	दि
142.947125	142.947125	जः
143.8	143.8	अ
143.937625	143.937625	न
144.082625	144.082625	घो
144.4299375	144.4299375	वि
144.5558125	144.5558125	ज
144.7484375	144.7484375	यो
144.9914375	144.9914375	जे
145.3063125	145.3063125	ता
145.6	145.6	विश्
145.8303125	145.8303125	व
146.0046875	146.0046875	यो
146.24925	146.24925	निः
146.5298125	146.5298125	पु
146.7466875	146.7466875	नर्
146.8815	146.8815	व
147.01325	147.01325	सुः
147.96	147.96	उ
148.1020625	148.1020625	पेन्द्
148.512875	148.512875	रो
148.855625	148.855625	वा
149.140125	149.140125	म
149.299375	149.299375	नःप्
149.513625	149.513625	रां
149.9446875	149.9446875	शु
150.26	150.26	र
150.3036875	150.3036875	मो
150.5973125	150.5973125	घः
150.796375	150.796375	शु
151.0193125	151.0193125	चि
151.212875	151.212875	रूर्
151.39125	151.39125	जि
151.6490625	151.6490625	तः
152.48	152.48	अ
152.598125	152.598125	तीन्द्
152.9665	152.9665	रः
153.248	153.248	सङ्
153.515875	153.515875	ग्र
153.682125	153.682125	हः
153.9263125	153.9263125	सर्
154.1799375	154.1799375	गो
154.48	154.48	धृ
154.6816875	154.6816875	तात्
155.0718125	155.0718125	मा
155.43525	155.43525	नि
155.57625	155.57625	य
155.7536875	155.7536875	मो
156.03975	156.03975	य
156.1529375	156.1529375	मः
157.04	157.04	वेद्
157.396125	157.396125	यो
157.7786875	157.7786875	वैद्
157.963875	157.963875	यः
158.291875	158.291875	स
158.51025	158.51025	दा
158.800875	158.800875	यो
159.1133125	159.1133125	गी
159.46	159.46	वी
159.6660625	159.6660625	र
159.8510625	159.8510625	हा
160.1016875	160.1016875	मा
160.2246875	160.2246875	ध
160.37125	160.37125	वो
160.399125	160.399125	म
160.5750625	160.5750625	धुः
161.8	161.8	अ
161.9588125	161.9588125	तीन्द्
162.195	162.195	रि
